District ,Crop,Crop_Year,Season,Area ,Production,Yield
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2001,Rabi       ,200,200,1
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2002,Rabi       ,2000,2000,1
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2003,Rabi       ,2000,2000,1
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2004,Rabi       ,2000,2000,1
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2005,Rabi       ,1000,1000,1
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2006,Rabi       ,2000,2000,1
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2007,Rabi       ,1000,2000,2
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2008,Rabi       ,1000,1000,1
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2009,Rabi       ,2000,2000,1
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2010,Rabi       ,1000,1000,1
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2011,Rabi       ,2000,2000,1
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2012,Rabi       ,2000,2800,1.4
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2013,Rabi       ,3000,3800,1.27
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2014,Rabi       ,1000,1200,1.2
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2015,Rabi       ,2000,2600,1.3
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2016,Rabi       ,1800,2400,1.33
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2017,Rabi       ,1700,2500,1.47
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2018,Rabi       ,1500,2200,1.47
SHAHID BHAGAT SINGH NAGAR,Rapeseed &Mustard,2019,Rabi       ,1100,1600,1.45
TARN TARAN,Rapeseed &Mustard,2006,Rabi       ,2000,2000,1
TARN TARAN,Rapeseed &Mustard,2012,Rabi       ,1000,1300,1.3
TARN TARAN,Rapeseed &Mustard,2016,Rabi       ,500,900,1.8
TARN TARAN,Rapeseed &Mustard,2017,Rabi       ,500,800,1.6
TARN TARAN,Rapeseed &Mustard,2018,Rabi       ,700,1000,1.43
TARN TARAN,Rapeseed &Mustard,2019,Rabi       ,500,800,1.6
AMRITSAR,Rice,1997,Kharif     ,292000,879000,3.01
AMRITSAR,Rice,1998,Kharif     ,305000,878000,2.88
AMRITSAR,Rice,1999,Kharif     ,319000,991000,3.11
AMRITSAR,Rice,2000,Kharif     ,319000,972000,3.05
AMRITSAR,Rice,2001,Kharif     ,319000,958000,3
AMRITSAR,Rice,2002,Kharif     ,311000,879000,2.83
AMRITSAR,Rice,2003,Kharif     ,326000,872000,2.67
AMRITSAR,Rice,2004,Kharif     ,334000,1034000,3.1
AMRITSAR,Rice,2005,Kharif     ,345000,1003000,2.91
AMRITSAR,Rice,2006,Kharif     ,178000,538000,3.02
AMRITSAR,Rice,2007,Kharif     ,178000,546000,3.07
AMRITSAR,Rice,2008,Kharif     ,183000,532000,2.91
AMRITSAR,Rice,2009,Kharif     ,185000,501000,2.71
AMRITSAR,Rice,2010,Kharif     ,186000,503000,2.7
AMRITSAR,Rice,2011,Kharif     ,184000,482000,2.62
AMRITSAR,Rice,2012,Kharif     ,185000,544000,2.94
AMRITSAR,Rice,2013,Kharif     ,182000,518000,2.85
AMRITSAR,Rice,2014,Kharif     ,182000,505000,2.77
AMRITSAR,Rice,2015,Kharif     ,181000,513000,2.83
AMRITSAR,Rice,2016,Kharif     ,180000,574000,3.19
AMRITSAR,Rice,2017,Kharif     ,180000,677000,3.76
AMRITSAR,Rice,2018,Kharif     ,180000,537000,2.98
AMRITSAR,Rice,2019,Kharif     ,181000,598000,3.3
BARNALA,Rice,2007,Kharif     ,99000,466000,4.71
BARNALA,Rice,2008,Kharif     ,102000,485000,4.75
BARNALA,Rice,2009,Kharif     ,104000,496000,4.77
BARNALA,Rice,2010,Kharif     ,105000,465000,4.43
BARNALA,Rice,2011,Kharif     ,105000,459000,4.37
BARNALA,Rice,2012,Kharif     ,106000,490000,4.62
BARNALA,Rice,2013,Kharif     ,107000,500000,4.67
BARNALA,Rice,2014,Kharif     ,108000,507000,4.69
BARNALA,Rice,2015,Kharif     ,110000,511000,4.65
BARNALA,Rice,2016,Kharif     ,112000,516000,4.61
BARNALA,Rice,2017,Kharif     ,113000,565000,5
BARNALA,Rice,2018,Kharif     ,114000,567000,4.97
BARNALA,Rice,2019,Kharif     ,114000,525000,4.61
BATHINDA,Rice,1997,Kharif     ,53000,212000,4
BATHINDA,Rice,1998,Kharif     ,84000,287000,3.42
BATHINDA,Rice,1999,Kharif     ,99000,392000,3.96
BATHINDA,Rice,2000,Kharif     ,99000,350000,3.54
BATHINDA,Rice,2001,Kharif     ,82000,307000,3.74
BATHINDA,Rice,2002,Kharif     ,107000,367000,3.43
BATHINDA,Rice,2003,Kharif     ,105000,419000,3.99
BATHINDA,Rice,2004,Kharif     ,102000,415000,4.07
BATHINDA,Rice,2005,Kharif     ,95000,385000,4.05
BATHINDA,Rice,2006,Kharif     ,87000,358000,4.11
BATHINDA,Rice,2007,Kharif     ,86000,368000,4.28
BATHINDA,Rice,2008,Kharif     ,97000,427000,4.4
BATHINDA,Rice,2009,Kharif     ,104000,476000,4.58
BATHINDA,Rice,2010,Kharif     ,107000,437000,4.08
BATHINDA,Rice,2011,Kharif     ,101000,409000,4.05
BATHINDA,Rice,2012,Kharif     ,107000,458000,4.28
BATHINDA,Rice,2013,Kharif     ,111000,501000,4.51
BATHINDA,Rice,2014,Kharif     ,119000,529000,4.45
BATHINDA,Rice,2015,Kharif     ,137000,620000,4.53
BATHINDA,Rice,2016,Kharif     ,152000,689000,4.53
BATHINDA,Rice,2017,Kharif     ,160000,747000,4.67
BATHINDA,Rice,2018,Kharif     ,167000,762000,4.56
BATHINDA,Rice,2019,Kharif     ,179000,764000,4.27
FARIDKOT,Rice,1997,Kharif     ,56000,214000,3.82
FARIDKOT,Rice,1998,Kharif     ,82000,246000,3
FARIDKOT,Rice,1999,Kharif     ,90000,305000,3.39
FARIDKOT,Rice,2000,Kharif     ,90000,310000,3.44
FARIDKOT,Rice,2001,Kharif     ,70000,267000,3.81
FARIDKOT,Rice,2002,Kharif     ,86000,280000,3.26
FARIDKOT,Rice,2003,Kharif     ,84000,308000,3.67
FARIDKOT,Rice,2004,Kharif     ,88000,337000,3.83
FARIDKOT,Rice,2005,Kharif     ,86000,339000,3.94
FARIDKOT,Rice,2006,Kharif     ,85000,338000,3.98
FARIDKOT,Rice,2007,Kharif     ,87000,351000,4.03
FARIDKOT,Rice,2008,Kharif     ,95000,414000,4.36
FARIDKOT,Rice,2009,Kharif     ,98000,414000,4.22
FARIDKOT,Rice,2010,Kharif     ,101000,409000,4.05
FARIDKOT,Rice,2011,Kharif     ,101000,405000,4.01
FARIDKOT,Rice,2012,Kharif     ,102000,444000,4.35
FARIDKOT,Rice,2013,Kharif     ,104000,443000,4.26
FARIDKOT,Rice,2014,Kharif     ,106000,421000,3.97
FARIDKOT,Rice,2015,Kharif     ,110000,439000,3.99
FARIDKOT,Rice,2016,Kharif     ,115000,468000,4.07
FARIDKOT,Rice,2017,Kharif     ,115000,511000,4.44
FARIDKOT,Rice,2018,Kharif     ,116000,477000,4.11
FARIDKOT,Rice,2019,Kharif     ,116000,436000,3.76
FATEHGARH SAHIB,Rice,1997,Kharif     ,82000,302000,3.68
FATEHGARH SAHIB,Rice,1998,Kharif     ,83000,271000,3.27
FATEHGARH SAHIB,Rice,1999,Kharif     ,82000,302000,3.68
FATEHGARH SAHIB,Rice,2000,Kharif     ,84000,350000,4.17
FATEHGARH SAHIB,Rice,2001,Kharif     ,81000,324000,4
FATEHGARH SAHIB,Rice,2002,Kharif     ,80000,312000,3.9
FATEHGARH SAHIB,Rice,2003,Kharif     ,83000,364000,4.39
FATEHGARH SAHIB,Rice,2004,Kharif     ,85000,371000,4.36
FATEHGARH SAHIB,Rice,2005,Kharif     ,85000,361000,4.25
FATEHGARH SAHIB,Rice,2006,Kharif     ,84000,340000,4.05
FATEHGARH SAHIB,Rice,2007,Kharif     ,84000,383000,4.56
FATEHGARH SAHIB,Rice,2008,Kharif     ,85000,363000,4.27
FATEHGARH SAHIB,Rice,2009,Kharif     ,86000,391000,4.55
FATEHGARH SAHIB,Rice,2010,Kharif     ,87000,366000,4.21
FATEHGARH SAHIB,Rice,2011,Kharif     ,86000,364000,4.23
FATEHGARH SAHIB,Rice,2012,Kharif     ,86000,384000,4.47
FATEHGARH SAHIB,Rice,2013,Kharif     ,86000,351000,4.08
FATEHGARH SAHIB,Rice,2014,Kharif     ,86000,374000,4.35
FATEHGARH SAHIB,Rice,2015,Kharif     ,86000,384000,4.47
FATEHGARH SAHIB,Rice,2016,Kharif     ,86000,405000,4.71
FATEHGARH SAHIB,Rice,2017,Kharif     ,86000,395000,4.59
FATEHGARH SAHIB,Rice,2018,Kharif     ,86000,347000,4.03
FATEHGARH SAHIB,Rice,2019,Kharif     ,86000,366000,4.26
FAZILKA,Rice,2012,Kharif     ,85000,291000,3.42
FAZILKA,Rice,2013,Kharif     ,92000,293000,3.18
FAZILKA,Rice,2014,Kharif     ,97000,297000,3.06
FAZILKA,Rice,2015,Kharif     ,104000,298000,2.87
FAZILKA,Rice,2016,Kharif     ,111000,391000,3.52
FAZILKA,Rice,2017,Kharif     ,109000,355000,3.26
FAZILKA,Rice,2018,Kharif     ,114000,376000,3.3
FAZILKA,Rice,2019,Kharif     ,191000,775000,4.06
FIROZEPUR,Rice,1997,Kharif     ,252000,910000,3.61
FIROZEPUR,Rice,1998,Kharif     ,275000,922000,3.35
FIROZEPUR,Rice,1999,Kharif     ,280000,982000,3.51
FIROZEPUR,Rice,2000,Kharif     ,248000,898000,3.62
FIROZEPUR,Rice,2001,Kharif     ,230000,864000,3.76
FIROZEPUR,Rice,2002,Kharif     ,234000,824000,3.52
FIROZEPUR,Rice,2003,Kharif     ,244000,903000,3.7
FIROZEPUR,Rice,2004,Kharif     ,238000,941000,3.95
FIROZEPUR,Rice,2005,Kharif     ,236000,956000,4.05
FIROZEPUR,Rice,2006,Kharif     ,235000,948000,4.03
FIROZEPUR,Rice,2007,Kharif     ,243000,1010000,4.16
FIROZEPUR,Rice,2008,Kharif     ,260000,1051000,4.04
FIROZEPUR,Rice,2009,Kharif     ,262000,964000,3.68
FIROZEPUR,Rice,2010,Kharif     ,258000,954000,3.7
FIROZEPUR,Rice,2011,Kharif     ,257000,889000,3.46
FIROZEPUR,Rice,2012,Kharif     ,182000,766000,4.21
FIROZEPUR,Rice,2013,Kharif     ,183000,766000,4.19
FIROZEPUR,Rice,2014,Kharif     ,189000,733000,3.88
FIROZEPUR,Rice,2015,Kharif     ,187000,729000,3.9
FIROZEPUR,Rice,2016,Kharif     ,187000,791000,4.23
FIROZEPUR,Rice,2017,Kharif     ,185000,842000,4.55
FIROZEPUR,Rice,2018,Kharif     ,186000,829000,4.46
FIROZEPUR,Rice,2019,Kharif     ,114000,307000,2.69
GURDASPUR,Rice,1997,Kharif     ,181000,509000,2.81
GURDASPUR,Rice,1998,Kharif     ,187000,465000,2.49
GURDASPUR,Rice,1999,Kharif     ,198000,561000,2.83
GURDASPUR,Rice,2000,Kharif     ,191000,569000,2.98
GURDASPUR,Rice,2001,Kharif     ,194000,571000,2.94
GURDASPUR,Rice,2002,Kharif     ,189000,547000,2.89
GURDASPUR,Rice,2003,Kharif     ,193000,587000,3.04
GURDASPUR,Rice,2004,Kharif     ,202000,641000,3.17
GURDASPUR,Rice,2005,Kharif     ,190000,590000,3.11
GURDASPUR,Rice,2006,Kharif     ,201000,636000,3.16
GURDASPUR,Rice,2007,Kharif     ,191000,617000,3.23
GURDASPUR,Rice,2008,Kharif     ,201000,663000,3.3
GURDASPUR,Rice,2009,Kharif     ,204000,640000,3.14
GURDASPUR,Rice,2010,Kharif     ,204000,705000,3.46
GURDASPUR,Rice,2011,Kharif     ,201000,649000,3.23
GURDASPUR,Rice,2012,Kharif     ,174000,542000,3.11
GURDASPUR,Rice,2013,Kharif     ,173000,507000,2.93
GURDASPUR,Rice,2014,Kharif     ,173000,452000,2.61
GURDASPUR,Rice,2015,Kharif     ,175000,500000,2.86
GURDASPUR,Rice,2016,Kharif     ,175000,557000,3.18
GURDASPUR,Rice,2017,Kharif     ,176000,643000,3.65
GURDASPUR,Rice,2018,Kharif     ,172000,632000,3.67
GURDASPUR,Rice,2019,Kharif     ,174000,637000,3.66
HOSHIARPUR,Rice,1997,Kharif     ,56000,169000,3.02
HOSHIARPUR,Rice,1998,Kharif     ,59000,171000,2.9
HOSHIARPUR,Rice,1999,Kharif     ,61000,178000,2.92
HOSHIARPUR,Rice,2000,Kharif     ,63000,192000,3.05
HOSHIARPUR,Rice,2001,Kharif     ,60000,171000,2.85
HOSHIARPUR,Rice,2002,Kharif     ,56000,159000,2.84
HOSHIARPUR,Rice,2003,Kharif     ,58000,179000,3.09
HOSHIARPUR,Rice,2004,Kharif     ,58000,171000,2.95
HOSHIARPUR,Rice,2005,Kharif     ,61000,182000,2.98
HOSHIARPUR,Rice,2006,Kharif     ,56000,157000,2.8
HOSHIARPUR,Rice,2007,Kharif     ,56000,185000,3.3
HOSHIARPUR,Rice,2008,Kharif     ,60000,209000,3.48
HOSHIARPUR,Rice,2009,Kharif     ,70000,248000,3.54
HOSHIARPUR,Rice,2010,Kharif     ,73000,261000,3.58
HOSHIARPUR,Rice,2011,Kharif     ,74000,269000,3.64
HOSHIARPUR,Rice,2012,Kharif     ,70000,252000,3.6
HOSHIARPUR,Rice,2013,Kharif     ,70000,252000,3.6
HOSHIARPUR,Rice,2014,Kharif     ,71000,244000,3.44
HOSHIARPUR,Rice,2015,Kharif     ,72000,255000,3.54
HOSHIARPUR,Rice,2016,Kharif     ,74000,287000,3.88
HOSHIARPUR,Rice,2017,Kharif     ,75000,292000,3.89
HOSHIARPUR,Rice,2018,Kharif     ,75000,279000,3.72
HOSHIARPUR,Rice,2019,Kharif     ,78000,312000,4
JALANDHAR,Rice,1997,Kharif     ,126000,422000,3.35
JALANDHAR,Rice,1998,Kharif     ,134000,436000,3.25
JALANDHAR,Rice,1999,Kharif     ,133000,464000,3.49
JALANDHAR,Rice,2000,Kharif     ,136000,488000,3.59
JALANDHAR,Rice,2001,Kharif     ,132000,445000,3.37
JALANDHAR,Rice,2002,Kharif     ,133000,495000,3.72
JALANDHAR,Rice,2003,Kharif     ,138000,465000,3.37
JALANDHAR,Rice,2004,Kharif     ,145000,538000,3.71
JALANDHAR,Rice,2005,Kharif     ,151000,526000,3.48
JALANDHAR,Rice,2006,Kharif     ,147000,514000,3.5
JALANDHAR,Rice,2007,Kharif     ,149000,554000,3.72
JALANDHAR,Rice,2008,Kharif     ,155000,588000,3.79
JALANDHAR,Rice,2009,Kharif     ,161000,636000,3.95
JALANDHAR,Rice,2010,Kharif     ,163000,588000,3.61
JALANDHAR,Rice,2011,Kharif     ,165000,583000,3.53
JALANDHAR,Rice,2012,Kharif     ,165000,625000,3.79
JALANDHAR,Rice,2013,Kharif     ,167000,596000,3.57
JALANDHAR,Rice,2014,Kharif     ,167000,616000,3.69
JALANDHAR,Rice,2015,Kharif     ,168000,653000,3.89
JALANDHAR,Rice,2016,Kharif     ,170000,699000,4.11
JALANDHAR,Rice,2017,Kharif     ,171000,715000,4.18
JALANDHAR,Rice,2018,Kharif     ,173000,719000,4.16
JALANDHAR,Rice,2019,Kharif     ,175000,713000,4.07
KAPURTHALA,Rice,1997,Kharif     ,97000,290000,2.99
KAPURTHALA,Rice,1998,Kharif     ,99000,314000,3.17
KAPURTHALA,Rice,1999,Kharif     ,100000,319000,3.19
KAPURTHALA,Rice,2000,Kharif     ,103000,358000,3.48
KAPURTHALA,Rice,2001,Kharif     ,103000,357000,3.47
KAPURTHALA,Rice,2002,Kharif     ,102000,362000,3.55
KAPURTHALA,Rice,2003,Kharif     ,104000,361000,3.47
KAPURTHALA,Rice,2004,Kharif     ,105000,423000,4.03
KAPURTHALA,Rice,2005,Kharif     ,108000,422000,3.91
KAPURTHALA,Rice,2006,Kharif     ,110000,414000,3.76
KAPURTHALA,Rice,2007,Kharif     ,110000,428000,3.89
KAPURTHALA,Rice,2008,Kharif     ,114000,428000,3.75
KAPURTHALA,Rice,2009,Kharif     ,115000,452000,3.93
KAPURTHALA,Rice,2010,Kharif     ,118000,460000,3.9
KAPURTHALA,Rice,2011,Kharif     ,118000,433000,3.67
KAPURTHALA,Rice,2012,Kharif     ,117000,445000,3.8
KAPURTHALA,Rice,2013,Kharif     ,117000,451000,3.85
KAPURTHALA,Rice,2014,Kharif     ,117000,439000,3.75
KAPURTHALA,Rice,2015,Kharif     ,118000,474000,4.02
KAPURTHALA,Rice,2016,Kharif     ,118000,483000,4.09
KAPURTHALA,Rice,2017,Kharif     ,118000,513000,4.35
KAPURTHALA,Rice,2018,Kharif     ,118000,512000,4.34
KAPURTHALA,Rice,2019,Kharif     ,120000,496000,4.13
LUDHIANA,Rice,1997,Kharif     ,234000,899000,3.84
LUDHIANA,Rice,1998,Kharif     ,241000,789000,3.27
LUDHIANA,Rice,1999,Kharif     ,237000,856000,3.61
LUDHIANA,Rice,2000,Kharif     ,238000,939000,3.95
LUDHIANA,Rice,2001,Kharif     ,235000,916000,3.9
LUDHIANA,Rice,2002,Kharif     ,236000,1020000,4.32
LUDHIANA,Rice,2003,Kharif     ,241000,1047000,4.34
LUDHIANA,Rice,2004,Kharif     ,400000,1144000,2.86
LUDHIANA,Rice,2005,Kharif     ,250000,1130000,4.52
LUDHIANA,Rice,2006,Kharif     ,248000,1084000,4.37
LUDHIANA,Rice,2007,Kharif     ,250000,1133000,4.53
LUDHIANA,Rice,2008,Kharif     ,254000,1135000,4.47
LUDHIANA,Rice,2009,Kharif     ,257000,1206000,4.69
LUDHIANA,Rice,2010,Kharif     ,257000,1133000,4.41
LUDHIANA,Rice,2011,Kharif     ,257000,1094000,4.26
LUDHIANA,Rice,2012,Kharif     ,257000,1169000,4.55
LUDHIANA,Rice,2013,Kharif     ,257000,1137000,4.42
LUDHIANA,Rice,2014,Kharif     ,257000,1119000,4.35
LUDHIANA,Rice,2015,Kharif     ,257000,1181000,4.6
LUDHIANA,Rice,2016,Kharif     ,259000,1247000,4.81
LUDHIANA,Rice,2017,Kharif     ,258000,1224000,4.74
LUDHIANA,Rice,2018,Kharif     ,259000,1153000,4.45
LUDHIANA,Rice,2019,Kharif     ,259000,1211000,4.68
MANSA,Rice,1997,Kharif     ,58000,220000,3.79
MANSA,Rice,1998,Kharif     ,84000,215000,2.56
MANSA,Rice,1999,Kharif     ,91000,291000,3.2
MANSA,Rice,2000,Kharif     ,84000,306000,3.64
MANSA,Rice,2001,Kharif     ,68000,242000,3.56
MANSA,Rice,2002,Kharif     ,88000,267000,3.03
MANSA,Rice,2003,Kharif     ,78000,299000,3.83
MANSA,Rice,2004,Kharif     ,75000,307000,4.09
MANSA,Rice,2005,Kharif     ,70000,291000,4.16
MANSA,Rice,2006,Kharif     ,62000,259000,4.18
MANSA,Rice,2007,Kharif     ,61000,252000,4.13
MANSA,Rice,2008,Kharif     ,71000,296000,4.17
MANSA,Rice,2009,Kharif     ,77000,324000,4.21
MANSA,Rice,2010,Kharif     ,78000,316000,4.05
MANSA,Rice,2011,Kharif     ,74000,292000,3.95
MANSA,Rice,2012,Kharif     ,78000,321000,4.12
MANSA,Rice,2013,Kharif     ,81000,334000,4.12
MANSA,Rice,2014,Kharif     ,82000,296000,3.61
MANSA,Rice,2015,Kharif     ,93000,363000,3.9
MANSA,Rice,2016,Kharif     ,103000,442000,4.29
MANSA,Rice,2017,Kharif     ,107000,499000,4.66
MANSA,Rice,2018,Kharif     ,116000,514000,4.43
MANSA,Rice,2019,Kharif     ,119000,489000,4.11
MOGA,Rice,1997,Kharif     ,107000,429000,4.01
MOGA,Rice,1998,Kharif     ,118000,413000,3.5
MOGA,Rice,1999,Kharif     ,117000,393000,3.36
MOGA,Rice,2000,Kharif     ,159000,596000,3.75
MOGA,Rice,2001,Kharif     ,151000,579000,3.83
MOGA,Rice,2002,Kharif     ,149000,568000,3.81
MOGA,Rice,2003,Kharif     ,163000,667000,4.09
MOGA,Rice,2004,Kharif     ,164000,731000,4.46
MOGA,Rice,2005,Kharif     ,167000,735000,4.4
MOGA,Rice,2006,Kharif     ,168000,711000,4.23
MOGA,Rice,2007,Kharif     ,169000,749000,4.43
MOGA,Rice,2008,Kharif     ,174000,800000,4.6
MOGA,Rice,2009,Kharif     ,172000,812000,4.72
MOGA,Rice,2010,Kharif     ,172000,745000,4.33
MOGA,Rice,2011,Kharif     ,174000,759000,4.36
MOGA,Rice,2012,Kharif     ,176000,794000,4.51
MOGA,Rice,2013,Kharif     ,176000,815000,4.63
MOGA,Rice,2014,Kharif     ,177000,815000,4.6
MOGA,Rice,2015,Kharif     ,183000,871000,4.76
MOGA,Rice,2016,Kharif     ,178000,816000,4.58
MOGA,Rice,2017,Kharif     ,181000,869000,4.8
MOGA,Rice,2018,Kharif     ,181000,817000,4.51
MOGA,Rice,2019,Kharif     ,181000,826000,4.56
MUKTSAR,Rice,1997,Kharif     ,28000,97000,3.46
MUKTSAR,Rice,1998,Kharif     ,77000,221000,2.87
MUKTSAR,Rice,1999,Kharif     ,91000,272000,2.99
MUKTSAR,Rice,2000,Kharif     ,89000,309000,3.47
MUKTSAR,Rice,2001,Kharif     ,65000,239000,3.68
MUKTSAR,Rice,2002,Kharif     ,83000,261000,3.14
MUKTSAR,Rice,2003,Kharif     ,87000,328000,3.77
MUKTSAR,Rice,2004,Kharif     ,86000,334000,3.88
MUKTSAR,Rice,2005,Kharif     ,77000,298000,3.87
MUKTSAR,Rice,2006,Kharif     ,68000,272000,4
MUKTSAR,Rice,2007,Kharif     ,68000,283000,4.16
MUKTSAR,Rice,2008,Kharif     ,95000,402000,4.23
MUKTSAR,Rice,2009,Kharif     ,100000,387000,3.87
MUKTSAR,Rice,2010,Kharif     ,111000,432000,3.89
MUKTSAR,Rice,2011,Kharif     ,113000,402000,3.56
MUKTSAR,Rice,2012,Kharif     ,118000,471000,3.99
MUKTSAR,Rice,2013,Kharif     ,115000,457000,3.97
MUKTSAR,Rice,2014,Kharif     ,135000,514000,3.81
MUKTSAR,Rice,2015,Kharif     ,158000,667000,4.22
MUKTSAR,Rice,2016,Kharif     ,173000,699000,4.04
MUKTSAR,Rice,2017,Kharif     ,173000,687000,3.97
MUKTSAR,Rice,2018,Kharif     ,179000,728000,4.07
MUKTSAR,Rice,2019,Kharif     ,190000,637000,3.35
PATHANKOT,Rice,2012,Kharif     ,27000,76000,2.81
PATHANKOT,Rice,2013,Kharif     ,29000,78000,2.69
PATHANKOT,Rice,2014,Kharif     ,29000,72000,2.48
PATHANKOT,Rice,2015,Kharif     ,28000,88000,3.14
PATHANKOT,Rice,2016,Kharif     ,28000,77000,2.75
PATHANKOT,Rice,2017,Kharif     ,28000,86000,3.07
PATHANKOT,Rice,2018,Kharif     ,28000,91000,3.25
PATHANKOT,Rice,2019,Kharif     ,28000,86000,3.07
PATIALA,Rice,1997,Kharif     ,240000,792000,3.3
PATIALA,Rice,1998,Kharif     ,246000,772000,3.14
PATIALA,Rice,1999,Kharif     ,250000,812000,3.25
PATIALA,Rice,2000,Kharif     ,255000,854000,3.35
PATIALA,Rice,2001,Kharif     ,252000,908000,3.6
PATIALA,Rice,2002,Kharif     ,237000,818000,3.45
PATIALA,Rice,2003,Kharif     ,246000,950000,3.86
PATIALA,Rice,2004,Kharif     ,250000,965000,3.86
PATIALA,Rice,2005,Kharif     ,252000,996000,3.95
PATIALA,Rice,2006,Kharif     ,237000,989000,4.17
PATIALA,Rice,2007,Kharif     ,234000,999000,4.27
PATIALA,Rice,2008,Kharif     ,238000,1009000,4.24
PATIALA,Rice,2009,Kharif     ,240000,1021000,4.25
PATIALA,Rice,2010,Kharif     ,234000,873000,3.73
PATIALA,Rice,2011,Kharif     ,234000,903000,3.86
PATIALA,Rice,2012,Kharif     ,233000,922000,3.96
PATIALA,Rice,2013,Kharif     ,231000,959000,4.15
PATIALA,Rice,2014,Kharif     ,230000,904000,3.93
PATIALA,Rice,2015,Kharif     ,230000,910000,3.96
PATIALA,Rice,2016,Kharif     ,232000,984000,4.24
PATIALA,Rice,2017,Kharif     ,233000,1001000,4.3
PATIALA,Rice,2018,Kharif     ,234000,920000,3.93
PATIALA,Rice,2019,Kharif     ,235000,928000,3.95
RUPNAGAR,Rice,1997,Kharif     ,43000,138000,3.21
RUPNAGAR,Rice,1998,Kharif     ,46000,128000,2.78
RUPNAGAR,Rice,1999,Kharif     ,50000,156000,3.12
RUPNAGAR,Rice,2000,Kharif     ,49000,163000,3.33
RUPNAGAR,Rice,2001,Kharif     ,51000,163000,3.2
RUPNAGAR,Rice,2002,Kharif     ,44000,141000,3.2
RUPNAGAR,Rice,2003,Kharif     ,51000,170000,3.33
RUPNAGAR,Rice,2004,Kharif     ,51000,176000,3.45
RUPNAGAR,Rice,2005,Kharif     ,53000,183000,3.45
RUPNAGAR,Rice,2006,Kharif     ,38000,138000,3.63
RUPNAGAR,Rice,2007,Kharif     ,33000,122000,3.7
RUPNAGAR,Rice,2008,Kharif     ,36000,139000,3.86
RUPNAGAR,Rice,2009,Kharif     ,38000,135000,3.55
RUPNAGAR,Rice,2010,Kharif     ,38000,147000,3.87
RUPNAGAR,Rice,2011,Kharif     ,38000,127000,3.34
RUPNAGAR,Rice,2012,Kharif     ,38000,145000,3.82
RUPNAGAR,Rice,2013,Kharif     ,37000,128000,3.46
RUPNAGAR,Rice,2014,Kharif     ,36000,129000,3.58
RUPNAGAR,Rice,2015,Kharif     ,36000,161000,4.47
RUPNAGAR,Rice,2016,Kharif     ,38000,172000,4.53
RUPNAGAR,Rice,2017,Kharif     ,40000,170000,4.25
RUPNAGAR,Rice,2018,Kharif     ,41000,142000,3.46
RUPNAGAR,Rice,2019,Kharif     ,40000,144000,3.6
S NAGAR,Rice,2006,Kharif     ,29000,82000,2.83
S NAGAR,Rice,2007,Kharif     ,29000,103000,3.55
S NAGAR,Rice,2008,Kharif     ,27000,88000,3.26
S NAGAR,Rice,2009,Kharif     ,30000,98000,3.27
S NAGAR,Rice,2010,Kharif     ,37000,127000,3.43
S NAGAR,Rice,2011,Kharif     ,32000,119000,3.72
S NAGAR,Rice,2012,Kharif     ,31000,117000,3.77
S NAGAR,Rice,2013,Kharif     ,27000,95000,3.52
S NAGAR,Rice,2014,Kharif     ,29000,94000,3.24
S NAGAR,Rice,2015,Kharif     ,31000,116000,3.74
S NAGAR,Rice,2016,Kharif     ,31000,112000,3.61
S NAGAR,Rice,2017,Kharif     ,31000,108000,3.48
S NAGAR,Rice,2018,Kharif     ,31000,102000,3.29
S NAGAR,Rice,2019,Kharif     ,29000,105000,3.62
SANGRUR,Rice,1997,Kharif     ,333000,1277000,3.83
SANGRUR,Rice,1998,Kharif     ,353000,1262000,3.58
SANGRUR,Rice,1999,Kharif     ,360000,1282000,3.56
SANGRUR,Rice,2000,Kharif     ,357000,1342000,3.76
SANGRUR,Rice,2001,Kharif     ,349000,1362000,3.9
SANGRUR,Rice,2002,Kharif     ,352000,1429000,4.06
SANGRUR,Rice,2003,Kharif     ,366000,1566000,4.28
SANGRUR,Rice,2004,Kharif     ,367000,1710000,4.66
SANGRUR,Rice,2005,Kharif     ,367000,1625000,4.43
SANGRUR,Rice,2006,Kharif     ,362000,1637000,4.52
SANGRUR,Rice,2007,Kharif     ,262000,1207000,4.61
